lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta_re_flat,theta_im_flat,theta_re_f0_980,theta_im_f0_980,theta_re_f0_600,theta_im_f0_600,theta_re_f0_1370,theta_im_f0_1370,theta_re_f0_1500,theta_im_f0_1500,theta_re_f2_1270,theta_im_f2_1270,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,theta.1.5,theta.2.5,theta.1.6,theta.2.6,theta.1.7,theta.2.7
-8941.25,0.963038,0.0579575,6,63,0,1.68283,2.98242,2.22688,0.10233,2.8926,0.277087,-0.25757,0.106566,1.22455,-0.679027,-1.85403,-1.94417,1.68283,2.98242,2.22688,0.10233,2.8926,0.277087,-0.25757,0.106566,1.22455,-0.679027,1,0,-1.85403,-1.94417
-8942.24,0.805394,0.0579575,5,31,0,1.01664,2.91874,2.06547,0.267422,2.8482,-0.0367236,-0.239607,0.0133621,1.15419,-0.716826,-1.78718,-1.94905,1.01664,2.91874,2.06547,0.267422,2.8482,-0.0367236,-0.239607,0.0133621,1.15419,-0.716826,1,0,-1.78718,-1.94905
-8943.13,0.743628,0.0579575,7,91,0,0.994516,3.21155,2.11669,0.165146,2.77583,-0.105263,-0.143955,0.0739396,1.1467,-0.71037,-1.82976,-1.83247,0.994516,3.21155,2.11669,0.165146,2.77583,-0.105263,-0.143955,0.0739396,1.1467,-0.71037,1,0,-1.82976,-1.83247
-8941.54,0.996873,0.0579575,6,63,0,2.09953,2.87923,2.0013,-0.709311,3.40275,0.609772,0.0953379,-0.752734,0.847037,-0.659645,-1.61838,-1.97725,2.09953,2.87923,2.0013,-0.709311,3.40275,0.609772,0.0953379,-0.752734,0.847037,-0.659645,1,0,-1.61838,-1.97725
-8941.51,0.848803,0.0579575,5,31,0,2.10381,2.6529,1.75096,-0.320815,3.35015,0.44864,0.200071,-0.407458,0.895183,-0.663526,-1.68662,-2.03421,2.10381,2.6529,1.75096,-0.320815,3.35015,0.44864,0.200071,-0.407458,0.895183,-0.663526,1,0,-1.68662,-2.03421
-8940.64,0.993319,0.0579575,7,95,0,-0.517567,0.964496,1.68401,0.272287,3.71734,-0.419751,0.146705,-0.542469,1.05608,-0.716475,-1.81109,-1.91138,-0.517567,0.964496,1.68401,0.272287,3.71734,-0.419751,0.146705,-0.542469,1.05608,-0.716475,1,0,-1.81109,-1.91138
-8940.55,0.992789,0.0579575,5,31,0,-0.237318,2.97867,1.61352,0.625257,2.88335,-0.135139,-0.0306177,-0.265947,1.00641,-0.742877,-1.84355,-1.95425,-0.237318,2.97867,1.61352,0.625257,2.88335,-0.135139,-0.0306177,-0.265947,1.00641,-0.742877,1,0,-1.84355,-1.95425
-8942.66,0.772328,0.0579575,6,63,0,2.07956,3.35515,2.15441,-0.671888,3.35339,0.204236,-0.361854,-0.233952,0.897145,-0.590451,-1.72327,-1.89713,2.07956,3.35515,2.15441,-0.671888,3.35339,0.204236,-0.361854,-0.233952,0.897145,-0.590451,1,0,-1.72327,-1.89713
-8945.34,0.965697,0.0579575,6,55,0,2.20605,3.01913,1.82812,-0.180722,3.03493,0.584115,-0.0496359,0.199834,1.07619,-0.623935,-1.80497,-1.96216,2.20605,3.01913,1.82812,-0.180722,3.03493,0.584115,-0.0496359,0.199834,1.07619,-0.623935,1,0,-1.80497,-1.96216
-8944.42,0.956462,0.0579575,3,7,0,2.61727,2.70468,1.85741,-0.0100358,3.0491,0.563438,-0.0380451,0.0183384,1.13032,-0.649809,-1.79868,-1.94254,2.61727,2.70468,1.85741,-0.0100358,3.0491,0.563438,-0.0380451,0.0183384,1.13032,-0.649809,1,0,-1.79868,-1.94254
-8945.28,1,0.0579575,6,63,0,2.65202,2.53534,1.7664,-0.297034,3.4438,0.86446,-0.118233,-0.010807,1.07154,-0.638905,-1.87068,-1.91775,2.65202,2.53534,1.7664,-0.297034,3.4438,0.86446,-0.118233,-0.010807,1.07154,-0.638905,1,0,-1.87068,-1.91775
-8940.64,0.950743,0.0579575,5,31,0,2.89149,2.63391,1.72492,-0.312863,3.09766,0.717908,-0.293308,0.0196743,1.05285,-0.62407,-1.84498,-1.85165,2.89149,2.63391,1.72492,-0.312863,3.09766,0.717908,-0.293308,0.0196743,1.05285,-0.62407,1,0,-1.84498,-1.85165
-8941.62,0.776041,0.0579575,7,127,0,-0.455678,4.61369,1.8821,0.630824,2.49902,-0.278716,-0.385229,-0.505189,0.912668,-0.630178,-1.79081,-1.97001,-0.455678,4.61369,1.8821,0.630824,2.49902,-0.278716,-0.385229,-0.505189,0.912668,-0.630178,1,0,-1.79081,-1.97001
-8941.46,0.997372,0.0579575,5,31,0,0.543256,4.44228,1.94049,0.386539,2.8028,0.023228,-0.577437,-0.596271,0.929132,-0.554592,-1.8624,-1.99783,0.543256,4.44228,1.94049,0.386539,2.8028,0.023228,-0.577437,-0.596271,0.929132,-0.554592,1,0,-1.8624,-1.99783
-8939.5,0.951679,0.0579575,6,63,0,1.23628,3.30604,2.21298,-0.206739,2.80497,-0.109137,-0.343701,0.0992087,1.05458,-0.596931,-1.73228,-1.82589,1.23628,3.30604,2.21298,-0.206739,2.80497,-0.109137,-0.343701,0.0992087,1.05458,-0.596931,1,0,-1.73228,-1.82589
-8939.8,0.98013,0.0579575,6,63,0,1.17097,2.25563,2.16128,-0.142388,3.20887,0.211246,0.40675,-0.173772,1.00527,-0.810813,-1.66533,-2.0304,1.17097,2.25563,2.16128,-0.142388,3.20887,0.211246,0.40675,-0.173772,1.00527,-0.810813,1,0,-1.66533,-2.0304
-8942.46,0.970999,0.0579575,5,31,0,-0.100936,2.56289,1.87439,0.126753,3.09987,-0.26024,0.118971,-0.0421256,1.09819,-0.855495,-1.634,-1.97501,-0.100936,2.56289,1.87439,0.126753,3.09987,-0.26024,0.118971,-0.0421256,1.09819,-0.855495,1,0,-1.634,-1.97501
-8946.92,0.586972,0.0579575,7,127,0,-0.429636,1.00257,1.40748,0.340734,3.72642,0.00719138,0.617147,-1.15454,0.861418,-0.789761,-1.7585,-2.04463,-0.429636,1.00257,1.40748,0.340734,3.72642,0.00719138,0.617147,-1.15454,0.861418,-0.789761,1,0,-1.7585,-2.04463
-8943.89,1,0.0579575,6,63,0,-1.65314,2.44902,1.579,0.50328,3.66132,-0.736371,0.0136894,-1.09213,0.889431,-0.691941,-1.76048,-2.02622,-1.65314,2.44902,1.579,0.50328,3.66132,-0.736371,0.0136894,-1.09213,0.889431,-0.691941,1,0,-1.76048,-2.02622
-8942.75,0.95013,0.0579575,6,63,0,0.740159,2.46116,1.90212,0.222239,3.08426,-0.00859647,-0.223663,-0.196157,1.09827,-0.63419,-1.77317,-1.989,0.740159,2.46116,1.90212,0.222239,3.08426,-0.00859647,-0.223663,-0.196157,1.09827,-0.63419,1,0,-1.77317,-1.989
-8945.04,0.80153,0.0579575,6,63,0,2.30258,4.04899,2.12778,-0.144411,2.88966,0.269159,-0.762218,0.136737,1.11341,-0.471585,-1.82706,-1.92348,2.30258,4.04899,2.12778,-0.144411,2.88966,0.269159,-0.762218,0.136737,1.11341,-0.471585,1,0,-1.82706,-1.92348
-8941.31,0.985921,0.0579575,6,63,0,0.774125,4.56296,2.37796,0.0336365,2.8335,0.0696827,-0.561787,-0.502876,0.913715,-0.545529,-1.78779,-1.89609,0.774125,4.56296,2.37796,0.0336365,2.8335,0.0696827,-0.561787,-0.502876,0.913715,-0.545529,1,0,-1.78779,-1.89609
-8941.83,0.998668,0.0579575,7,127,0,1.57693,0.213154,1.16914,-0.100012,3.89141,0.397262,0.641782,-0.0448407,1.13805,-0.836233,-1.59445,-2.05254,1.57693,0.213154,1.16914,-0.100012,3.89141,0.397262,0.641782,-0.0448407,1.13805,-0.836233,1,0,-1.59445,-2.05254
-8939.05,0.873759,0.0579575,6,63,0,0.666001,1.22714,1.81133,-0.209054,3.66834,0.0761855,0.59703,-0.531278,1.01523,-0.814548,-1.59964,-2.04414,0.666001,1.22714,1.81133,-0.209054,3.66834,0.0761855,0.59703,-0.531278,1.01523,-0.814548,1,0,-1.59964,-2.04414
-8939.98,0.98784,0.0579575,5,31,0,0.52123,1.58399,1.57968,-0.185799,3.61179,0.24699,0.582418,-0.493503,1.01402,-0.796665,-1.60369,-2.00843,0.52123,1.58399,1.57968,-0.185799,3.61179,0.24699,0.582418,-0.493503,1.01402,-0.796665,1,0,-1.60369,-2.00843
-8940.06,0.998916,0.0579575,7,127,0,0.262986,0.209365,1.40274,-0.240151,4.33938,-0.0804572,0.496581,-0.668294,1.03512,-0.806006,-1.57222,-2.08656,0.262986,0.209365,1.40274,-0.240151,4.33938,-0.0804572,0.496581,-0.668294,1.03512,-0.806006,1,0,-1.57222,-2.08656
-8945.09,0.860642,0.0579575,6,63,0,-1.5076,1.0843,1.47261,0.869425,3.41905,-0.443877,0.856695,-0.680938,1.02271,-0.911166,-1.67087,-2.13514,-1.5076,1.0843,1.47261,0.869425,3.41905,-0.443877,0.856695,-0.680938,1.02271,-0.911166,1,0,-1.67087,-2.13514
-8946.39,0.990464,0.0579575,6,63,0,1.29193,-0.162866,0.987542,-0.763174,4.5965,0.363109,0.466768,-0.944255,0.850838,-0.568752,-1.51138,-2.01075,1.29193,-0.162866,0.987542,-0.763174,4.5965,0.363109,0.466768,-0.944255,0.850838,-0.568752,1,0,-1.51138,-2.01075
-8937.62,0.902422,0.0579575,6,63,0,0.565025,2.11834,1.49923,-0.0363266,3.49674,0.156938,0.320877,-0.602957,0.934515,-0.771953,-1.61227,-2.07978,0.565025,2.11834,1.49923,-0.0363266,3.49674,0.156938,0.320877,-0.602957,0.934515,-0.771953,1,0,-1.61227,-2.07978
-8939.02,0.919485,0.0579575,6,55,0,1.49886,1.19628,1.44656,-0.320732,3.94891,0.309149,0.0795075,-0.558716,0.95801,-0.607519,-1.76045,-1.88145,1.49886,1.19628,1.44656,-0.320732,3.94891,0.309149,0.0795075,-0.558716,0.95801,-0.607519,1,0,-1.76045,-1.88145
-8943.56,0.956509,0.0579575,6,63,0,1.46568,1.09945,1.20903,0.044386,3.83987,0.283117,-0.0635323,-0.183524,1.08128,-0.578289,-1.71827,-1.92319,1.46568,1.09945,1.20903,0.044386,3.83987,0.283117,-0.0635323,-0.183524,1.08128,-0.578289,1,0,-1.71827,-1.92319
-8944.96,0.993396,0.0579575,6,63,0,0.550072,3.91576,2.11547,-0.455431,2.91554,-0.076131,0.308336,-0.62409,0.78275,-0.821752,-1.55599,-2.06937,0.550072,3.91576,2.11547,-0.455431,2.91554,-0.076131,0.308336,-0.62409,0.78275,-0.821752,1,0,-1.55599,-2.06937
-8942.41,0.836234,0.0579575,7,127,0,-0.509898,-0.0515437,0.89042,0.259641,4.27688,-0.156539,0.524393,-0.887525,0.99768,-0.77896,-1.78448,-1.96079,-0.509898,-0.0515437,0.89042,0.259641,4.27688,-0.156539,0.524393,-0.887525,0.99768,-0.77896,1,0,-1.78448,-1.96079
-8942.9,0.995541,0.0579575,7,127,0,2.74703,-0.459236,1.18453,-0.762454,4.4992,0.971118,0.600746,-0.284118,0.970799,-0.813443,-1.72232,-1.83453,2.74703,-0.459236,1.18453,-0.762454,4.4992,0.971118,0.600746,-0.284118,0.970799,-0.813443,1,0,-1.72232,-1.83453
-8940.2,0.960291,0.0579575,6,63,0,2.27793,0.142028,1.2534,-0.412749,3.86091,0.60183,0.449381,0.177371,1.2028,-0.721015,-1.69014,-1.97343,2.27793,0.142028,1.2534,-0.412749,3.86091,0.60183,0.449381,0.177371,1.2028,-0.721015,1,0,-1.69014,-1.97343
-8940.37,0.968199,0.0579575,6,63,0,0.920703,2.96862,1.82087,0.104726,2.78685,0.235023,0.278445,-0.118947,0.961023,-0.776225,-1.82536,-1.80785,0.920703,2.96862,1.82087,0.104726,2.78685,0.235023,0.278445,-0.118947,0.961023,-0.776225,1,0,-1.82536,-1.80785
-8941.45,0.967079,0.0579575,6,63,0,1.18958,2.94387,2.06976,0.254333,2.88661,0.327612,0.33371,-0.10931,0.925614,-0.745266,-1.78066,-1.91111,1.18958,2.94387,2.06976,0.254333,2.88661,0.327612,0.33371,-0.10931,0.925614,-0.745266,1,0,-1.78066,-1.91111
-8939.49,0.999439,0.0579575,6,63,0,1.63551,2.47011,1.95707,-0.50026,3.4703,0.327829,-0.0262627,-0.226225,0.980395,-0.790025,-1.64679,-1.92516,1.63551,2.47011,1.95707,-0.50026,3.4703,0.327829,-0.0262627,-0.226225,0.980395,-0.790025,1,0,-1.64679,-1.92516
-8942.02,0.966213,0.0579575,6,63,0,0.952792,2.36245,1.63898,-0.283902,3.28339,0.377258,0.493176,-0.631306,0.918657,-0.703256,-1.63107,-2.01083,0.952792,2.36245,1.63898,-0.283902,3.28339,0.377258,0.493176,-0.631306,0.918657,-0.703256,1,0,-1.63107,-2.01083
-8943.1,0.835496,0.0579575,7,127,0,2.83957,1.20475,1.33107,-1.06285,4.1509,0.946274,0.329753,-0.38175,0.972886,-0.770318,-1.54495,-1.9927,2.83957,1.20475,1.33107,-1.06285,4.1509,0.946274,0.329753,-0.38175,0.972886,-0.770318,1,0,-1.54495,-1.9927
-8942.72,0.992565,0.0579575,7,127,0,0.77023,4.36034,1.93097,0.29413,2.7846,-0.0712155,-0.758885,-0.471793,0.884377,-0.546835,-1.86602,-1.76866,0.77023,4.36034,1.93097,0.29413,2.7846,-0.0712155,-0.758885,-0.471793,0.884377,-0.546835,1,0,-1.86602,-1.76866
-8940.99,0.997859,0.0579575,6,63,0,1.19077,4.52386,2.58425,-0.15695,2.6627,-0.00165881,-0.457469,-0.530341,0.878466,-0.532558,-1.80546,-1.86619,1.19077,4.52386,2.58425,-0.15695,2.6627,-0.00165881,-0.457469,-0.530341,0.878466,-0.532558,1,0,-1.80546,-1.86619
-8939.48,0.97538,0.0579575,5,31,0,1.60224,4.45163,2.25897,-0.0941674,2.76837,0.236233,-0.6246,-0.24704,0.959691,-0.561753,-1.76326,-1.92503,1.60224,4.45163,2.25897,-0.0941674,2.76837,0.236233,-0.6246,-0.24704,0.959691,-0.561753,1,0,-1.76326,-1.92503
-8937.1,0.986527,0.0579575,6,63,0,0.803334,3.57294,2.23365,-0.118918,2.94719,-0.0335855,-0.135408,-0.322773,0.952283,-0.64526,-1.74724,-1.90409,0.803334,3.57294,2.23365,-0.118918,2.94719,-0.0335855,-0.135408,-0.322773,0.952283,-0.64526,1,0,-1.74724,-1.90409
-8941.3,0.857808,0.0579575,6,63,0,1.06255,2.6443,1.53967,-0.173327,3.24249,0.147981,-0.031053,-0.399968,0.815435,-0.727841,-1.73497,-1.87572,1.06255,2.6443,1.53967,-0.173327,3.24249,0.147981,-0.031053,-0.399968,0.815435,-0.727841,1,0,-1.73497,-1.87572
-8941.63,0.998747,0.0579575,6,63,0,0.915772,2.82714,1.69478,-0.188234,3.24495,0.0948533,-0.11403,-0.296008,0.848588,-0.747994,-1.69054,-1.84857,0.915772,2.82714,1.69478,-0.188234,3.24495,0.0948533,-0.11403,-0.296008,0.848588,-0.747994,1,0,-1.69054,-1.84857
-8941.2,0.856633,0.0579575,5,31,0,1.2878,2.31293,1.99631,-0.239463,3.51741,0.305832,-0.071873,-0.507857,0.932421,-0.68871,-1.71048,-1.962,1.2878,2.31293,1.99631,-0.239463,3.51741,0.305832,-0.071873,-0.507857,0.932421,-0.68871,1,0,-1.71048,-1.962
-8941.22,0.997799,0.0579575,5,31,0,1.04534,3.54294,2.18123,0.0734606,2.99857,0.0612744,-0.0884315,-0.291557,0.987898,-0.658807,-1.68042,-2.00265,1.04534,3.54294,2.18123,0.0734606,2.99857,0.0612744,-0.0884315,-0.291557,0.987898,-0.658807,1,0,-1.68042,-2.00265
-8940.31,0.956765,0.0579575,6,63,0,1.67917,1.83857,1.52554,-0.487053,3.63958,0.448699,0.2436,-0.348135,0.82125,-0.808103,-1.6799,-1.89098,1.67917,1.83857,1.52554,-0.487053,3.63958,0.448699,0.2436,-0.348135,0.82125,-0.808103,1,0,-1.6799,-1.89098
-8939.21,0.986901,0.0579575,6,63,0,1.53617,2.65901,1.87674,-0.573977,3.44592,0.344536,0.153085,-0.324012,0.904518,-0.785822,-1.67008,-1.87238,1.53617,2.65901,1.87674,-0.573977,3.44592,0.344536,0.153085,-0.324012,0.904518,-0.785822,1,0,-1.67008,-1.87238
-8943.66,0.977799,0.0579575,6,63,0,1.27248,1.9003,2.03818,-0.5799,3.39755,0.039655,0.167484,0.0949518,0.93311,-0.741248,-1.75304,-1.70291,1.27248,1.9003,2.03818,-0.5799,3.39755,0.039655,0.167484,0.0949518,0.93311,-0.741248,1,0,-1.75304,-1.70291
-8941.5,0.840207,0.0579575,5,31,0,2.50406,2.12196,2.13639,-0.653796,3.2499,0.736827,0.359772,-0.0738657,0.992482,-0.804809,-1.76822,-1.78342,2.50406,2.12196,2.13639,-0.653796,3.2499,0.736827,0.359772,-0.0738657,0.992482,-0.804809,1,0,-1.76822,-1.78342
-8941.7,0.981441,0.0579575,5,31,0,2.5935,2.1228,2.1627,-0.466061,3.27108,0.839945,0.473179,-0.0795569,1.00367,-0.718595,-1.78792,-1.92176,2.5935,2.1228,2.1627,-0.466061,3.27108,0.839945,0.473179,-0.0795569,1.00367,-0.718595,1,0,-1.78792,-1.92176
-8939.87,0.804858,0.0579575,6,63,0,1.77463,3.30501,2.23547,-0.503773,2.92344,0.278243,-0.0443725,-0.0775282,0.846055,-0.711672,-1.75512,-1.78971,1.77463,3.30501,2.23547,-0.503773,2.92344,0.278243,-0.0443725,-0.0775282,0.846055,-0.711672,1,0,-1.75512,-1.78971
-8946.64,0.755444,0.0579575,6,63,0,2.41583,2.19631,1.58357,-0.328155,3.17787,0.556044,0.199843,0.109406,1.18836,-0.756622,-1.77549,-1.9135,2.41583,2.19631,1.58357,-0.328155,3.17787,0.556044,0.199843,0.109406,1.18836,-0.756622,1,0,-1.77549,-1.9135
-8943.7,1,0.0579575,5,23,0,1.60406,1.3992,1.68466,-0.098302,3.57455,0.425673,0.0102785,-0.0150753,1.10492,-0.708627,-1.7393,-1.86749,1.60406,1.3992,1.68466,-0.098302,3.57455,0.425673,0.0102785,-0.0150753,1.10492,-0.708627,1,0,-1.7393,-1.86749
-8939.57,0.999893,0.0579575,6,63,0,1.69124,1.31689,1.48525,-0.20934,3.43967,0.371332,0.159298,-0.036528,1.08379,-0.674023,-1.70742,-1.91331,1.69124,1.31689,1.48525,-0.20934,3.43967,0.371332,0.159298,-0.036528,1.08379,-0.674023,1,0,-1.70742,-1.91331
-8940.85,0.994337,0.0579575,6,63,0,0.967922,3.95296,2.37302,-0.611738,2.90173,-0.11539,-0.0652836,-0.365704,0.854229,-0.631979,-1.53671,-1.97338,0.967922,3.95296,2.37302,-0.611738,2.90173,-0.11539,-0.0652836,-0.365704,0.854229,-0.631979,1,0,-1.53671,-1.97338
-8938.92,0.871353,0.0579575,7,127,0,0.13188,1.87109,1.49405,0.406045,3.43869,-0.156765,-0.110406,-0.342807,1.03008,-0.654145,-1.84522,-1.80293,0.13188,1.87109,1.49405,0.406045,3.43869,-0.156765,-0.110406,-0.342807,1.03008,-0.654145,1,0,-1.84522,-1.80293
-8939.58,0.993502,0.0579575,6,63,0,-0.744575,1.65048,1.61097,0.363244,3.524,-0.372246,0.335499,-0.494521,0.962026,-0.873206,-1.79928,-1.92742,-0.744575,1.65048,1.61097,0.363244,3.524,-0.372246,0.335499,-0.494521,0.962026,-0.873206,1,0,-1.79928,-1.92742
-8939.92,0.832445,0.0579575,7,127,0,1.82998,2.59811,1.90827,-0.416674,3.14759,0.0788253,-0.40382,0.135184,1.1156,-0.597151,-1.75173,-1.82388,1.82998,2.59811,1.90827,-0.416674,3.14759,0.0788253,-0.40382,0.135184,1.1156,-0.597151,1,0,-1.75173,-1.82388
-8941.02,0.995356,0.0579575,5,31,0,1.90255,2.34312,1.66328,-0.278343,3.20851,0.243085,-0.249546,0.0589374,1.07707,-0.491001,-1.74321,-1.91233,1.90255,2.34312,1.66328,-0.278343,3.20851,0.243085,-0.249546,0.0589374,1.07707,-0.491001,1,0,-1.74321,-1.91233
-8942.02,0.878873,0.0579575,6,63,0,2.72489,3.96193,2.46329,-0.800735,3.02251,0.557951,-0.399955,-0.0749971,0.889795,-0.667543,-1.7765,-1.89075,2.72489,3.96193,2.46329,-0.800735,3.02251,0.557951,-0.399955,-0.0749971,0.889795,-0.667543,1,0,-1.7765,-1.89075
-8940.93,0.979858,0.0579575,6,63,0,2.8569,2.41337,2.0164,-0.626513,3.41509,0.657216,-0.306275,0.126515,1.16181,-0.637488,-1.78445,-1.82737,2.8569,2.41337,2.0164,-0.626513,3.41509,0.657216,-0.306275,0.126515,1.16181,-0.637488,1,0,-1.78445,-1.82737
-8942.97,0.963692,0.0579575,7,127,0,0.57332,4.81174,2.76581,0.341051,2.37574,-0.0946978,-0.390743,-0.359476,0.903341,-0.584144,-1.93793,-1.81497,0.57332,4.81174,2.76581,0.341051,2.37574,-0.0946978,-0.390743,-0.359476,0.903341,-0.584144,1,0,-1.93793,-1.81497
-8943.23,0.842582,0.0579575,6,63,0,0.969702,4.54582,2.0595,0.190364,2.45511,-0.0652823,-0.686009,0.267694,1.07874,-0.664572,-1.91684,-1.74915,0.969702,4.54582,2.0595,0.190364,2.45511,-0.0652823,-0.686009,0.267694,1.07874,-0.664572,1,0,-1.91684,-1.74915
-8940.84,0.996716,0.0579575,6,63,0,1.59268,3.55053,2.2431,0.338111,2.55823,0.12951,-0.459316,0.299386,1.14825,-0.575835,-1.99793,-1.75194,1.59268,3.55053,2.2431,0.338111,2.55823,0.12951,-0.459316,0.299386,1.14825,-0.575835,1,0,-1.99793,-1.75194
-8940.48,0.986123,0.0579575,7,127,0,2.61679,4.03909,2.40815,-0.783249,2.77392,0.440455,-0.297688,0.26922,1.06088,-0.686241,-1.60237,-1.96622,2.61679,4.03909,2.40815,-0.783249,2.77392,0.440455,-0.297688,0.26922,1.06088,-0.686241,1,0,-1.60237,-1.96622
-8939.69,0.999318,0.0579575,5,31,0,2.76394,4.1692,2.50906,-0.803179,2.57527,0.482657,-0.146769,0.136861,1.05491,-0.656885,-1.62112,-1.95716,2.76394,4.1692,2.50906,-0.803179,2.57527,0.482657,-0.146769,0.136861,1.05491,-0.656885,1,0,-1.62112,-1.95716
-8937.07,0.966384,0.0579575,6,63,0,1.62506,2.19938,1.96541,-0.251149,3.33108,0.358607,0.176366,-0.0982723,1.04515,-0.706984,-1.72043,-1.89022,1.62506,2.19938,1.96541,-0.251149,3.33108,0.358607,0.176366,-0.0982723,1.04515,-0.706984,1,0,-1.72043,-1.89022
-8940.78,0.856712,0.0579575,7,127,0,0.942051,2.99658,1.49927,-0.351453,3.60281,0.121288,-0.213285,-0.844075,0.849325,-0.593635,-1.65271,-2.02436,0.942051,2.99658,1.49927,-0.351453,3.60281,0.121288,-0.213285,-0.844075,0.849325,-0.593635,1,0,-1.65271,-2.02436
-8941.63,0.84357,0.0579575,7,127,0,0.613157,3.76663,2.21436,0.259483,2.90993,-0.0985953,-0.21791,-0.444439,0.942312,-0.604203,-1.7973,-1.875,0.613157,3.76663,2.21436,0.259483,2.90993,-0.0985953,-0.21791,-0.444439,0.942312,-0.604203,1,0,-1.7973,-1.875
-8943.19,0.920302,0.0579575,5,31,0,1.8938,4.23405,2.3299,-0.295557,2.80808,0.332574,-0.673244,-0.253147,0.931501,-0.659136,-1.84318,-1.8653,1.8938,4.23405,2.3299,-0.295557,2.80808,0.332574,-0.673244,-0.253147,0.931501,-0.659136,1,0,-1.84318,-1.8653
-8937.83,0.887152,0.0579575,5,23,0,2.00874,4.18802,2.28051,-0.1682,2.68863,0.410809,-0.361083,-0.142887,1.01171,-0.632167,-1.81571,-1.90295,2.00874,4.18802,2.28051,-0.1682,2.68863,0.410809,-0.361083,-0.142887,1.01171,-0.632167,1,0,-1.81571,-1.90295
-8940.28,0.975679,0.0579575,5,31,0,1.49788,2.75836,2.32156,-0.463414,3.11466,0.211179,0.0829708,-0.23518,0.915199,-0.618121,-1.77443,-1.80856,1.49788,2.75836,2.32156,-0.463414,3.11466,0.211179,0.0829708,-0.23518,0.915199,-0.618121,1,0,-1.77443,-1.80856
-8941.04,0.864467,0.0579575,5,31,0,2.14488,4.17444,1.99449,-0.218717,2.73944,0.433596,-0.346497,0.094525,0.910152,-0.695871,-1.74376,-1.8882,2.14488,4.17444,1.99449,-0.218717,2.73944,0.433596,-0.346497,0.094525,0.910152,-0.695871,1,0,-1.74376,-1.8882
-8941,0.956839,0.0579575,6,63,0,2.30502,4.19201,2.58317,-0.652884,2.67277,0.540378,-0.0517982,-0.249496,0.992893,-0.623456,-1.66584,-1.96934,2.30502,4.19201,2.58317,-0.652884,2.67277,0.540378,-0.0517982,-0.249496,0.992893,-0.623456,1,0,-1.66584,-1.96934
-8937.59,0.919437,0.0579575,6,47,0,1.69071,2.91569,1.95549,-0.195156,3.0479,0.284631,0.0124485,-0.0543001,0.940638,-0.709955,-1.8089,-1.85553,1.69071,2.91569,1.95549,-0.195156,3.0479,0.284631,0.0124485,-0.0543001,0.940638,-0.709955,1,0,-1.8089,-1.85553
-8939.72,0.912987,0.0579575,5,31,0,0.589316,3.56129,2.42068,-0.143776,2.70705,-0.0684677,0.0764789,0.00834306,0.979717,-0.776157,-1.71988,-1.83563,0.589316,3.56129,2.42068,-0.143776,2.70705,-0.0684677,0.0764789,0.00834306,0.979717,-0.776157,1,0,-1.71988,-1.83563
-8940.64,0.913707,0.0579575,7,95,0,2.46461,0.566931,1.16259,-0.37923,4.13649,0.8563,0.321205,-0.374735,1.01278,-0.755544,-1.76103,-1.9845,2.46461,0.566931,1.16259,-0.37923,4.13649,0.8563,0.321205,-0.374735,1.01278,-0.755544,1,0,-1.76103,-1.9845
-8941.4,0.882716,0.0579575,7,95,0,1.09946,4.69383,2.3117,-0.14419,2.65678,0.120682,-0.376804,-0.39298,0.999916,-0.706599,-1.6843,-2.05096,1.09946,4.69383,2.3117,-0.14419,2.65678,0.120682,-0.376804,-0.39298,0.999916,-0.706599,1,0,-1.6843,-2.05096
-8943.11,0.984482,0.0579575,6,63,0,1.57958,4.76667,2.2524,-0.163479,2.51879,0.113988,-0.452787,-0.526392,0.857213,-0.437081,-1.67453,-2.01213,1.57958,4.76667,2.2524,-0.163479,2.51879,0.113988,-0.452787,-0.526392,0.857213,-0.437081,1,0,-1.67453,-2.01213
-8947.96,0.901353,0.0579575,6,63,0,0.264723,4.87578,2.312,-0.223204,2.86793,-0.424369,-0.855833,-0.854676,0.92852,-0.536529,-1.56553,-2.08593,0.264723,4.87578,2.312,-0.223204,2.86793,-0.424369,-0.855833,-0.854676,0.92852,-0.536529,1,0,-1.56553,-2.08593
-8941.91,0.997,0.0579575,7,127,0,-0.56791,0.265061,1.07663,0.593692,4.21957,-0.131636,0.493077,-0.891567,0.930552,-0.861694,-1.81857,-1.94623,-0.56791,0.265061,1.07663,0.593692,4.21957,-0.131636,0.493077,-0.891567,0.930552,-0.861694,1,0,-1.81857,-1.94623
-8939.69,0.961726,0.0579575,7,127,0,2.805,2.90851,2.05762,-1.00588,3.41366,0.625551,-0.0264727,-0.089519,0.96262,-0.643035,-1.55905,-1.98976,2.805,2.90851,2.05762,-1.00588,3.41366,0.625551,-0.0264727,-0.089519,0.96262,-0.643035,1,0,-1.55905,-1.98976
-8939.62,0.975222,0.0579575,6,63,0,0.559777,3.35288,2.02617,0.0613337,3.09532,0.215784,0.0109745,-0.675098,0.804391,-0.680672,-1.82869,-1.84468,0.559777,3.35288,2.02617,0.0613337,3.09532,0.215784,0.0109745,-0.675098,0.804391,-0.680672,1,0,-1.82869,-1.84468
